committee_id,report_year,report_type,image_number,line_number,transaction_id,file_number,original_sub_id,committee_designated_coordinated_expenditure_indicator,committee_name,entity_type,entity_type_desc,designated_committee_id,designated_committee_name,subordinate_committee_id,payee_name,payee_last_name,payee_middle_name,payee_first_name,aggregate_general_election_expenditure,expenditure_type,expenditure_type_full,expenditure_purpose_full,expenditure_date,expenditure_amount,candidate_id,candidate_name,candidate_prefix,candidate_first_name,candidate_middle_name,candidate_last_name,candidate_suffix,candidate_office,candidate_office_full,candidate_office_state,candidate_office_state_full,candidate_office_district,conduit_committee_id,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,action_code,action_code_full,back_reference_transaction_id,back_reference_schedule_name,memo_code,memo_code_full,unlimited_spending_flag,unlimited_spending_flag_full,catolog_code,catolog_code_full,schedule_type_full,load_date,filing_form,link_id,sub_id,memo_text,schedule_type,election_cycle
C00006486,2022,M10,202210209537674163,25,SF.52911,1645242,,N,,ORG,ORGANIZATION,,,,ADVANTAGE DIRECT COMMUNICATIONS,,,,68.23,24C,COORDINATED EXPENDITURE,VOLUNTEER PHONE BANK MINUTES - AUGUST,2022-09-14 00:00:00,68.23,H2IN07179,"GRABOVSKY, ANGELA",,ANGELA,,GRABOVSKY,,H,HOUSE,IN,INDIANA,07,C00006486,,,,,,,A,ADD,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-11-18 03:31:57,F3X,4102020221589932496,4111720221630192047,,SF,2022
C00006486,2022,M10,202210209537674163,25,SF.52912,1645242,,N,,ORG,ORGANIZATION,,,,ADVANTAGE DIRECT COMMUNICATIONS,,,,3123.43,24C,COORDINATED EXPENDITURE,VOLUNTEER PHONE BANK MINUTES - AUGUST,2022-09-14 00:00:00,462.33,S6IN00191,"YOUNG, TODD CHRISTOPHER",,TODD CHRISTOPHER,,YOUNG,,S,SENATE,IN,INDIANA,00,C00006486,,,,,,,A,ADD,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-11-18 03:31:57,F3X,4102020221589932496,4111720221630192048,,SF,2022
C00006486,2022,M10,202210209537674164,25,SF.52913,1645242,,N,,CCM,CAMPAIGN COMMITTEE,,,,WALORSKI FOR CONGRESS INC,,,,53464.90,24C,COORDINATED EXPENDITURE,LIST PURCHASE,2022-09-29 00:00:00,53464.90,H2IN02295,"YAKYM, RUDY",,RUDY,,YAKYM,,H,HOUSE,IN,INDIANA,02,C00006486,,,,,,,A,ADD,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-11-18 03:31:57,F3X,4102020221589932496,4111720221630192049,,SF,2022
C00164418,2022,M10,202210189537562058,25,FBEB06DCE667F4510B57,1644063,,N,,ORG,ORGANIZATION,,,,SI STRATEGIES,,,,15120.00,24C,COORDINATED EXPENDITURE,"POSTAGE, PRINTING & PRODUCTION",2022-09-28 00:00:00,15120.00,H8NJ11142,"SHERRILL, MIKIE",,MIKIE,,SHERRILL,,H,HOUSE,NJ,NEW JERSEY,11,,,,,,,,A,ADD,FBEB06DCE667F4510B57,SF,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-11-18 03:31:57,F3X,4101820221588503178,4111720221630192050,,SF,2022
C00164418,2022,M10,202210189537562058,25,FC1C09F7CE5A4476D85E,1644063,,N,,ORG,ORGANIZATION,,,,SI STRATEGIES,,,,15120.00,24C,COORDINATED EXPENDITURE,"POSTAGE, PRINTING & PRODUCTION",2022-09-28 00:00:00,15120.00,H2NJ11186,"DEGROOT, PAUL",,PAUL,,DEGROOT,,H,HOUSE,NJ,NEW JERSEY,11,,,,,,,,A,ADD,FC1C09F7CE5A4476D85E,SF,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-11-18 03:31:57,F3X,4101820221588503178,4111720221630192051,,SF,2022
C00038505,2022,M10,202210209537647360,25,F50659BE129D24C668D2,1645043,,N,,ORG,ORGANIZATION,,,,POINT1,,,,5559.40,24C,COORDINATED EXPENDITURE,"GOTV MAILING, H2NC13185",2022-09-20 00:00:00,2141.50,H2NC13185,"GEELS, COURTNEY",,COURTNEY,,GEELS,,H,HOUSE,NC,NORTH CAROLINA,04,,,,,,,,A,ADD,F50659BE129D24C668D2,SF,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-11-18 03:31:57,F3X,4102020221589932321,4111720221630192052,,SF,2022
C00038505,2022,M10,202210209537647360,25,F91E056BA3DBC4FFDAE2,1645043,,N,,ORG,ORGANIZATION,,,,POINT1,,,,5559.40,24C,COORDINATED EXPENDITURE,"GOTV MAILING, H2NC13185",2022-09-20 00:00:00,754.54,H2NC13185,"GEELS, COURTNEY",,COURTNEY,,GEELS,,H,HOUSE,NC,NORTH CAROLINA,04,,,,,,,,A,ADD,F91E056BA3DBC4FFDAE2,SF,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-11-18 03:31:57,F3X,4102020221589932321,4111720221630192053,,SF,2022
C00038505,2022,M10,202210209537647360,25,F82F8F4363F934C26B29,1645043,,N,,ORG,ORGANIZATION,,,,POINT1,,,,5559.40,24C,COORDINATED EXPENDITURE,"GOTV MAILING, H2NC13185",2022-09-20 00:00:00,1586.16,H2NC13185,"GEELS, COURTNEY",,COURTNEY,,GEELS,,H,HOUSE,NC,NORTH CAROLINA,04,,,,,,,,A,ADD,F82F8F4363F934C26B29,SF,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-11-18 03:31:57,F3X,4102020221589932321,4111720221630192054,,SF,2022
C00038505,2022,M10,202210209537647361,25,FF9EE2100AADF4C5B860,1645043,,N,,ORG,ORGANIZATION,,,,POINT1,,,,5559.40,24C,COORDINATED EXPENDITURE,"GOTV MAILING, H2NC13185",2022-09-20 00:00:00,1077.20,H2NC13185,"GEELS, COURTNEY",,COURTNEY,,GEELS,,H,HOUSE,NC,NORTH CAROLINA,04,,,,,,,,A,ADD,FF9EE2100AADF4C5B860,SF,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-11-18 03:31:57,F3X,4102020221589932321,4111720221630192055,,SF,2022
C00018929,2022,12G,202210249541517476,25,SF.60000,1648187,,N,,ORG,ORGANIZATION,C00003418,REPUBLICAN NATIONAL COMMITTEE,C00027466,STORYTELLERS GROUP,,,,163123.00,24C,COORDINATED EXPENDITURE,PRINTING/POSTAGE,2022-10-14 00:00:00,44976.00,S0ND00093,"HOEVEN, JOHN",,JOHN,,HOEVEN,,S,SENATE,ND,NORTH DAKOTA,00,,,,,,,,A,ADD,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-11-20 03:30:59,F3X,4102420221590570316,4111920221630415000,,SF,2022
C00018929,2022,12G,202210249541517476,25,SF.60001,1648187,,N,,ORG,ORGANIZATION,C00003418,REPUBLICAN NATIONAL COMMITTEE,C00027466,STORYTELLERS GROUP,,,,208099.00,24C,COORDINATED EXPENDITURE,PRINTING/POSTAGE,2022-10-19 00:00:00,44976.00,S0ND00093,"HOEVEN, JOHN",,JOHN,,HOEVEN,,S,SENATE,ND,NORTH DAKOTA,00,,,,,,,,A,ADD,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-11-20 03:30:59,F3X,4102420221590570316,4111920221630415001,,SF,2022
C00656264,2022,12G,202210279541791540,25,SF.4592,1652246,,N,,ORG,ORGANIZATION,,,,BLIP,,,,2500.00,24C,COORDINATED EXPENDITURE,BILLBOARD ADVERTISING,2022-10-17 00:00:00,2500.00,H2UT04106,"WALKER, JANUARY",,JANUARY,,WALKER,,H,HOUSE,UT,UTAH,04,C00656264,,,,,,,A,ADD,,,,,,,004,Advertising Expenses ,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-11-20 03:30:59,F3X,4102720221592347921,4111920221630415002,,SF,2022
C00089482,2022,M7,202210249541522307,25,SF.12022,1648282,,N,,ORG,ORGANIZATION,,,,THE STRATEGY GROUP FOR MEDIA,,,,61971.84,24C,COORDINATED EXPENDITURE,MAILER,2022-06-16 00:00:00,61971.84,S0UT00165,"LEE, MIKE",,MIKE,,LEE,,S,SENATE,UT,UTAH,00,C00089482,,,,,,,N,NO CHANGE,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-11-20 03:30:59,F3X,4102420221590570347,4111920221630415003,,SF,2022
C00004606,2022,12G,202210259541643662,25,FBF12C22C18EB452198E,1649215,,Y,,ORG,ORGANIZATION,C00075820,NRCC,,AX MEDIA LLC,,,,103000.00,24C,COORDINATED EXPENDITURE,TV AD - SEE MEMO,2022-10-19 00:00:00,103000.00,H0KS03236,"ADKINS, AMANDA MRS.",MRS.,AMANDA,,ADKINS,,H,HOUSE,KS,KANSAS,03,,,,,,,,A,ADD,FBF12C22C18EB452198E,SF,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-11-30 03:31:11,F3X,4102520221590892506,4112920221631579014,,SF,2022
C00003111,2022,12G,202210259541648262,25,SF.12513,1649339,,N,,ORG,ORGANIZATION,,,,RED MAVERICK MEDIA,,,,12780.00,24C,COORDINATED EXPENDITURE,DIRECT MAIL,2022-10-11 00:00:00,12780.00,H2ME01131,"THELANDER, EDWIN F MR.",,EDWIN F MR.,,THELANDER,,H,HOUSE,ME,MAINE,01,C00003111,,,,,,,A,ADD,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-11-30 03:31:11,F3X,4102520221590892560,4112920221631579015,,SF,2022
C00003111,2022,12G,202210259541648262,25,SF.12514,1649339,,N,,ORG,ORGANIZATION,,,,RED MAVERICK MEDIA,,,,28687.00,24C,COORDINATED EXPENDITURE,DIRECT MAIL,2022-10-14 00:00:00,15907.00,H2ME01131,"THELANDER, EDWIN F MR.",,EDWIN F MR.,,THELANDER,,H,HOUSE,ME,MAINE,01,C00003111,,,,,,,A,ADD,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-11-30 03:31:11,F3X,4102520221590892560,4112920221631579016,,SF,2022
C00008086,2022,12G,202210259541634547,25,F80AA7C64CEF643288B5,1648891,,N,,ORG,ORGANIZATION,,,,ON MESSAGE INC,,,,34687.00,24C,COORDINATED EXPENDITURE,COORDINATED RADIO AD,2022-10-14 00:00:00,34687.00,H4MT00050,"ROSENDALE, MATTHEW",,MATTHEW,,ROSENDALE,,H,HOUSE,MT,MONTANA,02,,,,,,,,A,ADD,F80AA7C64CEF643288B5,SF,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-11-30 03:31:11,F3X,4102520221590892301,4112920221631579020,,SF,2022
C00164418,2022,12G,202210269541702665,25,F7B2D1A4A092E440B95F,1650962,,N,,ORG,ORGANIZATION,,,,DIGITAL DOG DIRECT,,,,41517.06,24C,COORDINATED EXPENDITURE,POSTAGE,2022-10-18 00:00:00,18845.71,H8NJ04014,"SMITH, CHRISTOPHER HON.",HON.,CHRISTOPHER,,SMITH,,H,HOUSE,NJ,NEW JERSEY,04,,,,,,,,A,ADD,F7B2D1A4A092E440B95F,SF,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-12-02 03:31:42,F3X,4102720221592347075,4120120221632529000,,SF,2022
C00164418,2022,12G,202210269541702665,25,FF1B3615E39134269BD9,1650962,,N,,ORG,ORGANIZATION,,,,DIGITAL DOG DIRECT,,,,41517.06,24C,COORDINATED EXPENDITURE,PRODUTION,2022-10-18 00:00:00,22671.35,H8NJ04014,"SMITH, CHRISTOPHER HON.",HON.,CHRISTOPHER,,SMITH,,H,HOUSE,NJ,NEW JERSEY,04,,,,,,,,A,ADD,FF1B3615E39134269BD9,SF,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-12-02 03:31:42,F3X,4102720221592347075,4120120221632529001,,SF,2022
C00538975,2022,12G,202210269541703576,25,SF.4932,1651057,,N,,ORG,ORGANIZATION,,,,"STRATEGIC MEDIA PLACEMENT, INC",,,,6750.00,24C,COORDINATED EXPENDITURE,SOCIAL MEDIA ADVERTISING,2022-10-04 00:00:00,3000.00,H2VA11255,"MYLES, JAMES",,JAMES,,MYLES,,H,HOUSE,VA,VIRGINIA,11,C00538975,,,,,,,A,ADD,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-12-02 03:31:42,F3X,4102720221592347104,4120120221632529002,,SF,2022
C00538975,2022,12G,202210269541703576,25,SF.4930,1651057,,N,,ORG,ORGANIZATION,,,,THE KOREA TIMES DC INC,,,,3750.00,24C,COORDINATED EXPENDITURE,NEWSPAPER ADVERTISING,2022-10-03 00:00:00,750.00,H2VA11255,"MYLES, JAMES",,JAMES,,MYLES,,H,HOUSE,VA,VIRGINIA,11,C00538975,,,,,,,A,ADD,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-12-02 03:31:42,F3X,4102720221592347104,4120120221632529003,,SF,2022
C00013748,2022,12G,202210269541708796,25,500231473,1651165,,N,,ORG,ORGANIZATION,,,C00013748,NEWMAN SIGNS,,,,5040.00,24C,COORDINATED EXPENDITURE,BILLBOARD ADVERTISEMENTS - KATRINA FOR SENATE,2022-10-11 00:00:00,5040.00,S2ND00123,"CHRISTIANSEN, KATRINA",,KATRINA,,CHRISTIANSEN,,S,SENATE,ND,NORTH DAKOTA,00,,,,,,,,A,ADD,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-12-02 03:31:42,F3X,4102720221592347146,4120120221632529004,,SF,2022
C00167015,2022,12G,202210279546346906,25,500639608,1654506,,N,,ORG,ORGANIZATION,,,C00167015,THE SEXTON GROUP,,,,3802.14,24C,COORDINATED EXPENDITURE,GOTV CALLS,2022-10-14 00:00:00,3802.14,S6IL00292,"DUCKWORTH, L TAMMY",,L TAMMY,,DUCKWORTH,,S,SENATE,IL,ILLINOIS,,,,,,,,,A,ADD,,,,,,,004,Advertising Expenses ,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-12-02 03:31:42,F3X,4102820221592654087,4120120221632529006,,SF,2022
C00141812,2022,12G,202210279543312317,25,500294030,1654326,,Y,,ORG,ORGANIZATION,C00347864,DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE - CONTRIBUTIONS,C00141812,BERGMANN ZWERDLING DRECT,,,,104990.06,24C,COORDINATED EXPENDITURE,MAIL OPPOSITION TO CONGRESSMAN ANDY HARRIS,2022-10-04 00:00:00,20548.06,H2MD01220,"MIZEUR, HEATHER RENAY",,HEATHER,RENAY,MIZEUR,,H,HOUSE,MD,MARYLAND,01,,,,,,,,A,ADD,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-12-02 03:31:42,F3X,4102820221592654012,4120120221632529007,,SF,2022
C00141812,2022,12G,202210279543312314,25,500294002,1654326,,N,,ORG,ORGANIZATION,,,C00141812,SCALE TO WIN,,,,1795.04,24C,COORDINATED EXPENDITURE,DIALER SUPPORTING SENATOR CHRIS VAN HOLLEN,2022-10-05 00:00:00,1734.31,S6MD03441,"VAN HOLLEN, CHRIS",,CHRIS,,VAN HOLLEN,,S,SENATE,MD,MARYLAND,,,,,,,,,A,ADD,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-12-02 03:31:42,F3X,4102820221592654012,4120120221632529008,,SF,2022
C00141812,2022,12G,202210279543312314,25,500294003,1654326,,N,,ORG,ORGANIZATION,,,C00141812,SCALE TO WIN,,,,75.09,24C,COORDINATED EXPENDITURE,DIALER SUPPORTING CONGRESSMAN DAVID TRONE,2022-10-05 00:00:00,75.09,H6MD08549,"TRONE, DAVID",,DAVID,,TRONE,,H,HOUSE,MD,MARYLAND,08,,,,,,,,A,ADD,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-12-02 03:31:42,F3X,4102820221592654012,4120120221632529009,,SF,2022
C00141812,2022,12G,202210279543312314,25,500294004,1654326,,N,,ORG,ORGANIZATION,,,C00141812,SCALE TO WIN,,,,96.42,24C,COORDINATED EXPENDITURE,DIALER SUPPORTING CONGRESSMAN DUTCH RUPPERSBERGER,2022-10-05 00:00:00,96.42,H2MD02160,"RUPPERSBERGER, C.A. DUTCH",,C.A. DUTCH,,RUPPERSBERGER,,H,HOUSE,MD,MARYLAND,02,,,,,,,,A,ADD,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-12-02 03:31:42,F3X,4102820221592654012,4120120221632529010,,SF,2022
C00141812,2022,12G,202210279543312315,25,500294005,1654326,,N,,ORG,ORGANIZATION,,,C00141812,SCALE TO WIN,,,,472.99,24C,COORDINATED EXPENDITURE,DIALER SUPPORTING CONGRESSMAN JOHN SARBANES,2022-10-05 00:00:00,472.99,H6MD03292,"SARBANES, JOHN P. MR.",,JOHN P. MR.,,SARBANES,,H,HOUSE,MD,MARYLAND,03,,,,,,,,A,ADD,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-12-02 03:31:42,F3X,4102820221592654012,4120120221632529011,,SF,2022
C00141812,2022,12G,202210279543312315,25,500294006,1654326,,N,,ORG,ORGANIZATION,,,C00141812,SCALE TO WIN,,,,290.89,24C,COORDINATED EXPENDITURE,DIALER SUPPORTING CONGRESSIONAL CANDIDATE GLENN IVEY,2022-10-05 00:00:00,290.89,H2MD04315,"IVEY, GLENN",,GLENN,,IVEY,,H,HOUSE,MD,MARYLAND,04,,,,,,,,A,ADD,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2023-11-03 03:31:03,F3X,4102820221592654012,4120120221632529012,,SF,2022
C00141812,2022,12G,202210279543312315,25,500294007,1654326,,N,,ORG,ORGANIZATION,,,C00141812,SCALE TO WIN,,,,89.83,24C,COORDINATED EXPENDITURE,DIALER SUPPORTING CONGRESSIONAL CANDIDATE HEATHER MIZEUR,2022-10-05 00:00:00,89.83,H2MD01220,"MIZEUR, HEATHER RENAY",,HEATHER,RENAY,MIZEUR,,H,HOUSE,MD,MARYLAND,01,,,,,,,,A,ADD,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-12-02 03:31:42,F3X,4102820221592654012,4120120221632529013,,SF,2022
C00141812,2022,12G,202210279543312316,25,500294008,1654326,,N,,ORG,ORGANIZATION,,,C00141812,SCALE TO WIN,,,,24656.38,24C,COORDINATED EXPENDITURE,DIALER SUPPORTING CONGRESSMAN STENY HOYER,2022-10-05 00:00:00,359.57,H2MD05155,"HOYER, STENY HAMILTON",,STENY HAMILTON,,HOYER,,H,HOUSE,MD,MARYLAND,05,,,,,,,,A,ADD,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-12-02 03:31:42,F3X,4102820221592654012,4120120221632529014,,SF,2022
C00141812,2022,12G,202210279543312316,25,500294009,1654326,,N,,ORG,ORGANIZATION,,,C00141812,SCALE TO WIN,,,,108.74,24C,COORDINATED EXPENDITURE,DIALER SUPPORTING CONGRESSMAN JAMIE RASKIN,2022-10-05 00:00:00,108.74,H6MD08457,"RASKIN, JAMIE",,JAMIE,,RASKIN,,H,HOUSE,MD,MARYLAND,08,,,,,,,,A,ADD,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-12-02 03:31:42,F3X,4102820221592654012,4120120221632529015,,SF,2022
C00141812,2022,12G,202210279543312316,25,500294010,1654326,,N,,ORG,ORGANIZATION,,,C00141812,SCALE TO WIN,,,,240.77,24C,COORDINATED EXPENDITURE,DIALER SUPPORTING CONGRESSMAN KWEISI MFUME,2022-10-05 00:00:00,240.77,H6MD07020,"MFUME, KWEISI",,KWEISI,,MFUME,,H,HOUSE,MD,MARYLAND,07,,,,,,,,A,ADD,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-12-02 03:31:42,F3X,4102820221592654012,4120120221632529016,,SF,2022
C00179408,2022,12G,202210279543123569,25,25-03-07001-16316,1653783,,N,,ORG,ORGANIZATION,,,,"MISSION CONTROL, INC",,,,31532.40,24C,COORDINATED EXPENDITURE,VOLUNTEER EXEMPT MAIL & POSTAGE,2022-10-14 00:00:00,31532.40,H8ME01120,"PINGRESS, CHELLIE M.",,CHELLIE,M.,PINGRESS,,H,HOUSE,ME,MAINE,01,C00433391,,,,,,,A,ADD,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-12-02 03:31:42,F3X,4102720221592348888,4120120221632529017,THIS EXPENDITURE MEETS THE REQUIREMENTS FOR EXEMPT ACTIVITY PER 11 CFR 100.87 AND 100.147,SF,2022
C00179408,2022,12G,202210279543123569,25,25-03-07000-16315,1653783,,N,,ORG,ORGANIZATION,,,,"MISSION CONTROL, INC",,,,55000.00,24C,COORDINATED EXPENDITURE,VOLUNTEER EXEMPT MAIL & POSTAGE,2022-10-14 00:00:00,23467.60,H8ME01120,"PINGRESS, CHELLIE M.",,CHELLIE,M.,PINGRESS,,H,HOUSE,ME,MAINE,01,C00433391,,,,,,,A,ADD,,,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-12-02 03:31:42,F3X,4102720221592348888,4120120221632529018,THIS EXPENDITURE MEETS THE REQUIREMENTS FOR EXEMPT ACTIVITY PER 11 CFR 100.87 AND 100.147,SF,2022
C00135558,2022,12G,202210279541752657,25,500292714,1651867,,N,,ORG,ORGANIZATION,,,C00135558,MISSION CONTROL INC,,,,225898.36,24C,COORDINATED EXPENDITURE,MAIL SERVICES,2022-10-19 00:00:00,111838.20,S2MO00692,"BUSCH VALENTINE, TRUDY",,TRUDY,,BUSCH VALENTINE,,S,SENATE,MO,MISSOURI,00,,,,,,,,A,ADD,,,,,,,006,Campaign Materials,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-12-02 03:31:42,F3X,4102720221592347657,4120120221632529019,,SF,2022
C00135558,2022,12G,202210279541752657,25,500292715,1651867,,N,,ORG,ORGANIZATION,,,C00135558,MISSION CONTROL INC,,,,225898.36,24C,COORDINATED EXPENDITURE,MAIL SERVICES,2022-10-19 00:00:00,114060.16,S2MO00692,"BUSCH VALENTINE, TRUDY",,TRUDY,,BUSCH VALENTINE,,S,SENATE,MO,MISSOURI,00,,,,,,,,A,ADD,,,,,,,006,Campaign Materials,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-12-02 03:31:42,F3X,4102720221592347657,4120120221632529020,,SF,2022
C00038505,2022,12G,202210279541737943,25,F4132EC33DA0240DCBA8,1651659,,N,,ORG,ORGANIZATION,,,,LISELLA PUBLIC AFFAIRS,,,,7289.62,24C,COORDINATED EXPENDITURE,"GOTV MAILING, H2NC14050",2022-10-12 00:00:00,7289.62,H2NC14050,"EDWARDS, CHUCK",,CHUCK,,EDWARDS,,H,HOUSE,NC,NORTH CAROLINA,11,,,,,,,,A,ADD,F4132EC33DA0240DCBA8,SF,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-12-02 03:31:42,F3X,4102720221592347500,4120120221632529021,,SF,2022
C00038505,2022,12G,202210279541737943,25,F758B4693AEDF4028BB3,1651659,,N,,ORG,ORGANIZATION,,,,LISELLA PUBLIC AFFAIRS,,,,29281.41,24C,COORDINATED EXPENDITURE,"GOTV MAILING, H2NC14050",2022-10-18 00:00:00,7411.16,H2NC14050,"EDWARDS, CHUCK",,CHUCK,,EDWARDS,,H,HOUSE,NC,NORTH CAROLINA,11,,,,,,,,A,ADD,F758B4693AEDF4028BB3,SF,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-12-02 03:31:42,F3X,4102720221592347500,4120120221632529022,,SF,2022
C00038505,2022,12G,202210279541737943,25,FAC05F14373054D0E8A7,1651659,,N,,ORG,ORGANIZATION,,,,LISELLA PUBLIC AFFAIRS,,,,29281.41,24C,COORDINATED EXPENDITURE,"GOTV MAILING, H2NC14050",2022-10-18 00:00:00,14580.63,H2NC14050,"EDWARDS, CHUCK",,CHUCK,,EDWARDS,,H,HOUSE,NC,NORTH CAROLINA,11,,,,,,,,A,ADD,FAC05F14373054D0E8A7,SF,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-12-02 03:31:42,F3X,4102720221592347500,4120120221632529023,,SF,2022
C00038505,2022,12G,202210279541737944,25,F19B1257EDB714DA394E,1651659,,N,,ORG,ORGANIZATION,,,,POINT1,,,,12985.20,24C,COORDINATED EXPENDITURE,"GOTV MAILING, H2NC13185",2022-10-14 00:00:00,2141.50,H2NC13185,"GEELS, COURTNEY",,COURTNEY,,GEELS,,H,HOUSE,NC,NORTH CAROLINA,04,,,,,,,,A,ADD,F19B1257EDB714DA394E,SF,,,,,,,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,2022-12-02 03:31:42,F3X,4102720221592347500,4120120221632529024,,SF,2022
